,Date,Price
996,2013-10-28,1838.75
997,2013-10-29,1848.75
998,2013-10-30,1843.25
999,2013-10-31,1832.75
1000,2013-11-01,1817.25
1001,2013-11-04,1787.75
1002,2013-11-05,1767.25
1003,2013-11-06,1784.25
1004,2013-11-07,1775.75
1005,2013-11-08,1764.75
1006,2013-11-11,1760.25
1007,2013-11-12,1754.75
1008,2013-11-13,1745.75
1009,2013-11-14,1740.25
1010,2013-11-15,1737.75
1011,2013-11-18,1737.25
1012,2013-11-19,1737.75
1013,2013-11-20,1739.75
1014,2013-11-21,1730.25
1015,2013-11-22,1746.5
1016,2013-11-25,1746.5
1017,2013-11-26,1734.5
1018,2013-11-27,1720.75
1019,2013-11-28,1700.75
1020,2013-11-29,1710.5
1021,2013-12-02,1699.25
1022,2013-12-03,1694.75
1023,2013-12-04,1701.5
1024,2013-12-05,1727.75
1025,2013-12-06,1727.75
1026,2013-12-09,1748.75
1027,2013-12-10,1762.25
1028,2013-12-11,1768.75
1029,2013-12-12,1768.75
1030,2013-12-13,1750.25
1031,2013-12-16,1745.25
1032,2013-12-17,1745.25
1033,2013-12-18,1749.25
1034,2013-12-19,1735.25
1035,2013-12-20,1738.5
1036,2013-12-23,1717.75
1037,2013-12-24,1709.5
1038,2013-12-25,1753.25
1039,2013-12-26,1753.25
1040,2013-12-27,1753.25
1041,2013-12-30,1770.75
1042,2013-12-31,1764.25
1043,2014-01-01,1755.25
1044,2014-01-02,1755.25
1045,2014-01-03,1755.25
1046,2014-01-06,1717.25
1047,2014-01-07,1732.75
1048,2014-01-08,1736.25
1049,2014-01-09,1712.75
1050,2014-01-10,1715.75
1051,2014-01-13,1715.75
1052,2014-01-14,1724.75
1053,2014-01-15,1714.75
1054,2014-01-16,1751.75
1055,2014-01-17,1765.75
1056,2014-01-20,1767.25
1057,2014-01-21,1742.25
1058,2014-01-22,1746.5
1059,2014-01-23,1731.5
1060,2014-01-24,1726.25
1061,2014-01-27,1710.75
1062,2014-01-28,1712.75
1063,2014-01-29,1709.25
1064,2014-01-30,1685.75
1065,2014-01-31,1663.25
1066,2014-02-03,1658.25
1067,2014-02-04,1641.25
1068,2014-02-05,1662.75
1069,2014-02-06,1654.25
1070,2014-02-07,1677.75
1071,2014-02-10,1671.75
1072,2014-02-11,1670.75
1073,2014-02-12,1685.5
1074,2014-02-13,1686.75
1075,2014-02-14,1710.25
1076,2014-02-17,1700.25
1077,2014-02-18,1693.25
1078,2014-02-19,1726.25
1079,2014-02-20,1717.25
1080,2014-02-21,1717.25
1081,2014-02-24,1699.25
1082,2014-02-25,1708.25
1083,2014-02-26,1734.75
1084,2014-02-27,1715.75
1085,2014-02-28,1723.75
1086,2014-03-03,1674.25
1087,2014-03-04,1686.75
1088,2014-03-05,1741.25
1089,2014-03-06,1731.75
1090,2014-03-07,1729.25
1091,2014-03-10,1714.75
1092,2014-03-11,1745.75
1093,2014-03-12,1716.25
1094,2014-03-13,1702.75
1095,2014-03-14,1697.75
1096,2014-03-17,1683.75
1097,2014-03-18,1690.25
1098,2014-03-19,1671.75
1099,2014-03-20,1673.5
1100,2014-03-21,1676.75
1101,2014-03-24,1688.25
1102,2014-03-25,1911.9672592592592
1103,2014-03-26,1705.25
1104,2014-03-27,1682.25
1105,2014-03-28,1709.25
1106,2014-03-31,1730.25
1107,2014-04-01,1743.75
1108,2014-04-02,1776.25
1109,2014-04-03,1782.25
1110,2014-04-04,1809.5
1111,2014-04-07,1793.25
1112,2014-04-08,1784.75
1113,2014-04-09,1791.25
1114,2014-04-10,1853.25
1115,2014-04-11,1840.25
1116,2014-04-14,1833.25
1117,2014-04-15,1816.25
1118,2014-04-16,1832.75
1119,2014-04-17,1836.75
1120,2014-04-18,1846.5
1121,2014-04-21,1846.5
1122,2014-04-22,1846.5
1123,2014-04-23,1835.25
1124,2014-04-24,1840.25
1125,2014-04-25,1823.25
1126,2014-04-28,1800.25
1127,2014-04-29,1779.25
1128,2014-04-30,1769.25
1129,2014-05-01,1736.25
1130,2014-05-02,1736.25
1131,2014-05-05,1749.25
1132,2014-05-06,1749.25
1133,2014-05-07,1728.25
1134,2014-05-08,1717.25
1135,2014-05-09,1717.75
1136,2014-05-12,1739.25
1137,2014-05-13,1738.75
1138,2014-05-14,1757.25
1139,2014-05-15,1752.75
1140,2014-05-16,1731.25
1141,2014-05-19,1724.25
1142,2014-05-20,1721.75
1143,2014-05-21,1714.25
1144,2014-05-22,1745.25
1145,2014-05-23,1781.25
1146,2014-05-26,1777.25
1147,2014-05-27,1777.25
1148,2014-05-28,1801.25
1149,2014-05-29,1784.25
1150,2014-05-30,1823.25
1151,2014-06-02,1816.25
1152,2014-06-03,1802.25
1153,2014-06-04,1796.25
1154,2014-06-05,1826.75
1155,2014-06-06,1816.75
1156,2014-06-09,1870.25
1157,2014-06-10,1864.75
1158,2014-06-11,1835.25
1159,2014-06-12,1821.75
1160,2014-06-13,1800.75
1161,2014-06-16,1800.75
1162,2014-06-17,1808.25
1163,2014-06-18,1828.25
1164,2014-06-19,1843.75
1165,2014-06-20,1844.75
1166,2014-06-23,1856.75
1167,2014-06-24,1856.75
1168,2014-06-25,1866.25
1169,2014-06-26,1856.75
1170,2014-06-27,1849.75
1171,2014-06-30,1850.25
1172,2014-07-01,1837.25
1173,2014-07-02,1861.5
1174,2014-07-03,1889.5
1175,2014-07-04,1892.75
1176,2014-07-07,1893.5
1177,2014-07-08,1910.25
1178,2014-07-09,1923.75
1179,2014-07-10,1885.25
1180,2014-07-11,1906.25
1181,2014-07-14,1922.75
1182,2014-07-15,1927.75
1183,2014-07-16,1962.25
1184,2014-07-17,1967.25
1185,2014-07-18,1958.25
1186,2014-07-21,1987.5
1187,2014-07-22,2020.25
1188,2014-07-23,2010.5
1189,2014-07-24,2013.25
1190,2014-07-25,2008.25
1191,2014-07-28,1987.25
1192,2014-07-29,1973.75
1193,2014-07-30,1982.25
1194,2014-07-31,2016.25
1195,2014-08-01,1964.25
1196,2014-08-04,1978.5
1197,2014-08-05,2001.75
1198,2014-08-06,1983.0
1199,2014-08-07,2014.25
1200,2014-08-08,2017.25
1201,2014-08-11,2031.0
1202,2014-08-12,2039.75
1203,2014-08-13,2025.75
1204,2014-08-14,2004.75
1205,2014-08-15,1979.5
1206,2014-08-18,1994.5
1207,2014-08-19,2027.75
1208,2014-08-20,2036.75
1209,2014-08-21,2058.25
1210,2014-08-22,2058.25
1211,2014-08-25,2081.75
1212,2014-08-26,2081.75
1213,2014-08-27,2082.25
1214,2014-08-28,2107.75
1215,2014-08-29,2113.75
1216,2014-09-01,2081.75
1217,2014-09-02,2082.75
1218,2014-09-03,2077.5
1219,2014-09-04,2085.25
1220,2014-09-05,2074.5
1221,2014-09-08,2081.0
1222,2014-09-09,2044.75
1223,2014-09-10,2011.75
1224,2014-09-11,2001.75
1225,2014-09-12,2008.25
1226,2014-09-15,1958.0
1227,2014-09-16,1969.25
1228,2014-09-17,1966.25
1229,2014-09-18,1949.75
1230,2014-09-19,1949.0
1231,2014-09-22,1924.75
1232,2014-09-23,1924.75
1233,2014-09-24,1922.25
1234,2014-09-25,1926.75
1235,2014-09-26,1924.25
1236,2014-09-29,1913.5
1237,2014-09-30,1934.5
1238,2014-10-01,1898.25
1239,2014-10-02,1869.25
1240,2014-10-03,1882.75
1241,2014-10-06,1897.75
1242,2014-10-07,1885.75
1243,2014-10-08,1920.25
1244,2014-10-09,1923.5
1245,2014-10-10,1891.25
1246,2014-10-13,1903.25
1247,2014-10-14,1908.75
1248,2014-10-15,1912.25
1249,2014-10-16,1872.75
1250,2014-10-17,1929.25
1251,2014-10-20,1954.25
1252,2014-10-21,1971.5
1253,2014-10-22,1979.75
1254,2014-10-23,1984.25
1255,2014-10-24,1950.25
1256,2014-10-27,1963.25
1257,2014-10-28,1990.25
1258,2014-10-29,2011.75
1259,2014-10-30,2015.25
1260,2014-10-31,2056.75
1261,2014-11-03,2055.75
1262,2014-11-04,2050.25
1263,2014-11-05,2037.5
1264,2014-11-06,2052.25
1265,2014-11-07,2076.75
1266,2014-11-10,2040.75
1267,2014-11-11,2017.5
1268,2014-11-12,2061.75
1269,2014-11-13,2064.5
1270,2014-11-14,2020.25
1271,2014-11-17,2049.25
1272,2014-11-18,2015.25
1273,2014-11-19,2024.75
1274,2014-11-20,2016.75
1275,2014-11-21,2077.0
1276,2014-11-24,2059.75
1277,2014-11-25,2083.5
1278,2014-11-26,2098.75
1279,2014-11-27,2098.75
1280,2014-11-28,2071.25
1281,2014-12-01,2020.75
1282,2014-12-02,2014.75
1283,2014-12-03,1966.5
1284,2014-12-04,1974.75
1285,2014-12-05,2001.75
1286,2014-12-08,1959.75
1287,2014-12-09,1944.75
1288,2014-12-10,1949.75
1289,2014-12-11,1935.25
1290,2014-12-12,1917.75
1291,2014-12-15,1916.25
1292,2014-12-16,1874.75
1293,2014-12-17,1863.25
1294,2014-12-18,1888.25
1295,2014-12-19,1887.75
1296,2014-12-22,1877.5
1297,2014-12-23,1851.75
1298,2014-12-24,1833.5
1299,2014-12-25,1827.25
1300,2014-12-26,1827.25
1301,2014-12-29,1827.25
1302,2014-12-30,1834.0
1303,2014-12-31,1831.25
1304,2015-01-01,1821.25
1305,2015-01-02,1821.25
1306,2015-01-05,1792.75
1307,2015-01-06,1772.25
1308,2015-01-07,1761.75
1309,2015-01-08,1776.25
1310,2015-01-09,1797.75
1311,2015-01-12,1778.5
1312,2015-01-13,1766.25
1313,2015-01-14,1767.25
1314,2015-01-15,1782.25
1315,2015-01-16,1798.25
1316,2015-01-19,1825.25
1317,2015-01-20,1829.5
1318,2015-01-21,1830.75
1319,2015-01-22,1866.5
1320,2015-01-23,1830.25
1321,2015-01-26,1817.75
1322,2015-01-27,1846.75
1323,2015-01-28,1849.25
1324,2015-01-29,1822.25
1325,2015-01-30,1837.25
1326,2015-02-02,1851.5
1327,2015-02-03,1869.75
1328,2015-02-04,1862.0
1329,2015-02-05,1848.75
1330,2015-02-06,1871.25
1331,2015-02-09,1854.75
1332,2015-02-10,1842.5
1333,2015-02-11,1811.25
1334,2015-02-12,1817.5
1335,2015-02-13,1831.25
1336,2015-02-16,1814.25
1337,2015-02-17,1800.25
1338,2015-02-18,1796.0
1339,2015-02-19,1801.75
1340,2015-02-20,1796.25
1341,2015-02-23,1772.25
1342,2015-02-24,1791.5
1343,2015-02-25,1783.25
1344,2015-02-26,1798.25
1345,2015-02-27,1794.25
1346,2015-03-02,1796.75
1347,2015-03-03,1783.25
1348,2015-03-04,1786.5
1349,2015-03-05,1787.5
1350,2015-03-06,1784.5
1351,2015-03-09,1760.25
1352,2015-03-10,1749.25
1353,2015-03-11,1753.75
1354,2015-03-12,1741.75
1355,2015-03-13,1743.75
1356,2015-03-16,1760.5
1357,2015-03-17,1769.75
1358,2015-03-18,1771.25
1359,2015-03-19,1782.25
1360,2015-03-20,1762.5
1361,2015-03-23,1786.75
1362,2015-03-24,1786.0
1363,2015-03-25,1763.5
1364,2015-03-26,1783.25
1365,2015-03-27,1771.75
1366,2015-03-30,1776.25
1367,2015-03-31,1788.75
1368,2015-04-01,1765.25
1369,2015-04-02,1770.25
1370,2015-04-03,1784.75
1371,2015-04-06,1784.75
1372,2015-04-07,1784.75
1373,2015-04-08,1774.5
1374,2015-04-09,1773.25
1375,2015-04-10,1772.75
1376,2015-04-13,1781.25
1377,2015-04-14,1781.25
1378,2015-04-15,1810.5
1379,2015-04-16,1856.0
1380,2015-04-17,1846.25
1381,2015-04-20,1858.25
1382,2015-04-21,1826.25
1383,2015-04-22,1817.25
1384,2015-04-23,1805.25
1385,2015-04-24,1829.75
1386,2015-04-27,1827.25
1387,2015-04-28,1827.25
1388,2015-04-29,1890.0
1389,2015-04-30,1909.25
1390,2015-05-01,1918.5
1391,2015-05-04,1910.25
1392,2015-05-05,1910.25
1393,2015-05-06,1915.25
1394,2015-05-07,1870.25
1395,2015-05-08,1863.75
1396,2015-05-11,1851.75
1397,2015-05-12,1854.5
1398,2015-05-13,1859.5
1399,2015-05-14,1845.75
1400,2015-05-15,1812.75
1401,2015-05-18,1795.25
1402,2015-05-19,1749.75
1403,2015-05-20,1748.75
1404,2015-05-21,1735.75
1405,2015-05-22,1725.75
1406,2015-05-25,1710.25
1407,2015-05-26,1710.25
1408,2015-05-27,1699.25
1409,2015-05-28,1719.25
1410,2015-05-29,1705.25
1411,2015-06-01,1691.25
1412,2015-06-02,1711.25
1413,2015-06-03,1716.25
1414,2015-06-04,1697.25
1415,2015-06-05,1693.25
1416,2015-06-08,1695.25
1417,2015-06-09,1722.75
1418,2015-06-10,1726.5
1419,2015-06-11,1701.25
1420,2015-06-12,1701.25
1421,2015-06-15,1660.25
1422,2015-06-16,1660.75
1423,2015-06-17,1675.25
1424,2015-06-18,1680.25
1425,2015-06-19,1650.25
1426,2015-06-22,1650.25
1427,2015-06-23,1680.25
1428,2015-06-24,1690.25
1429,2015-06-25,1670.75
1430,2015-06-26,1667.75
1431,2015-06-29,1641.75
1432,2015-06-30,1646.25
1433,2015-07-01,1665.5
1434,2015-07-02,1692.5
1435,2015-07-03,1684.75
1436,2015-07-06,1643.0
1437,2015-07-07,1644.75
1438,2015-07-08,1619.75
1439,2015-07-09,1648.5
1440,2015-07-10,1652.25
1441,2015-07-13,1658.75
1442,2015-07-14,1652.75
1443,2015-07-15,1674.25
1444,2015-07-16,1663.75
1445,2015-07-17,1663.25
1446,2015-07-20,1636.25
1447,2015-07-21,1630.25
1448,2015-07-22,1610.25
1449,2015-07-23,1604.25
1450,2015-07-24,1594.25
1451,2015-07-27,1600.25
1452,2015-07-28,1608.75
1453,2015-07-29,1618.5
1454,2015-07-30,1608.25
1455,2015-07-31,1593.5
1456,2015-08-03,1563.5
1457,2015-08-04,1577.25
1458,2015-08-05,1569.25
1459,2015-08-06,1552.75
1460,2015-08-07,1556.25
1461,2015-08-10,1552.75
1462,2015-08-11,1546.75
1463,2015-08-12,1546.75
1464,2015-08-13,1538.5
1465,2015-08-14,1540.25
1466,2015-08-17,1523.25
1467,2015-08-18,1531.75
1468,2015-08-19,1521.5
1469,2015-08-20,1543.75
1470,2015-08-21,1523.25
1471,2015-08-24,1485.25
1472,2015-08-25,1525.75
1473,2015-08-26,1513.25
1474,2015-08-27,1527.5
1475,2015-08-28,1549.75
1476,2015-08-31,1577.25
1477,2015-09-01,1577.25
1478,2015-09-02,1569.75
1479,2015-09-03,1606.25
1480,2015-09-04,1601.25
1481,2015-09-07,1587.5
1482,2015-09-08,1593.25
1483,2015-09-09,1627.75
1484,2015-09-10,1607.25
1485,2015-09-11,1614.0
1486,2015-09-14,1598.75
1487,2015-09-15,1600.25
1488,2015-09-16,1598.25
1489,2015-09-17,1606.25
1490,2015-09-18,1624.25
1491,2015-09-21,1611.75
1492,2015-09-22,1578.25
1493,2015-09-23,1571.75
1494,2015-09-24,1560.25
1495,2015-09-25,1566.25
1496,2015-09-28,1536.75
1497,2015-09-29,1548.75
1498,2015-09-30,1561.0
1499,2015-10-01,1578.25
1500,2015-10-02,1544.75
1501,2015-10-05,1546.75
1502,2015-10-06,1546.25
1503,2015-10-07,1566.75
1504,2015-10-08,1551.75
1505,2015-10-09,1606.5
1506,2015-10-12,1607.25
1507,2015-10-13,1559.0
1508,2015-10-14,1568.75
1509,2015-10-15,1567.25
1510,2015-10-16,1542.25
1511,2015-10-19,1535.75
1512,2015-10-20,1506.25
1513,2015-10-21,1490.5
1514,2015-10-22,1479.75
1515,2015-10-23,1480.25
1516,2015-10-26,1467.5
1517,2015-10-27,1453.75
1518,2015-10-28,1433.75
1519,2015-10-29,1440.0
1520,2015-10-30,1447.25
1521,2015-11-02,1451.75
1522,2015-11-03,1469.75
1523,2015-11-04,1472.25
1524,2015-11-05,1472.75
1525,2015-11-06,1491.25
1526,2015-11-09,1505.75
1527,2015-11-10,1485.75
1528,2015-11-11,1493.5
1529,2015-11-12,1484.25
1530,2015-11-13,1475.75
1531,2015-11-16,1457.25
1532,2015-11-17,1462.75
1533,2015-11-18,1453.75
1534,2015-11-19,1445.75
1535,2015-11-20,1474.75
1536,2015-11-23,1423.75
1537,2015-11-24,1432.75
1538,2015-11-25,1428.25
1539,2015-11-26,1470.25
1540,2015-11-27,1479.25
1541,2015-11-30,1441.75
1542,2015-12-01,1441.75
1543,2015-12-02,1459.75
1544,2015-12-03,1462.25
1545,2015-12-04,1502.75
1546,2015-12-07,1497.75
1547,2015-12-08,1461.75
1548,2015-12-09,1493.5
1549,2015-12-10,1478.5
1550,2015-12-11,1499.0
1551,2015-12-14,1475.5
1552,2015-12-15,1477.25
1553,2015-12-16,1477.75
1554,2015-12-17,1482.25
1555,2015-12-18,1507.5
1556,2015-12-21,1509.5
1557,2015-12-22,1517.5
1558,2015-12-23,1538.75
1559,2015-12-24,1540.75
1560,2015-12-25,1540.75
1561,2015-12-28,1540.75
1562,2015-12-29,1534.5
1563,2015-12-30,1506.5
1564,2015-12-31,1507.0
1565,2016-01-01,1465.5
1566,2016-01-04,1465.5
1567,2016-01-05,1472.75
1568,2016-01-06,1456.5
1569,2016-01-07,1454.5
1570,2016-01-08,1475.75
1571,2016-01-11,1471.25
1572,2016-01-12,1456.75
1573,2016-01-13,1452.5
1574,2016-01-14,1477.75
1575,2016-01-15,1467.25
1576,2016-01-18,1486.25
1577,2016-01-19,1493.5
1578,2016-01-20,1461.25
1579,2016-01-21,1469.5
1580,2016-01-22,1497.25
1581,2016-01-25,1479.5
1582,2016-01-26,1480.25
1583,2016-01-27,1507.75
1584,2016-01-28,1526.75
1585,2016-01-29,1529.25
1586,2016-02-01,1519.5
1587,2016-02-02,1524.25
1588,2016-02-03,1513.75
1589,2016-02-04,1531.5
1590,2016-02-05,1530.5
1591,2016-02-08,1495.75
1592,2016-02-09,1491.75
1593,2016-02-10,1498.5
1594,2016-02-11,1493.75
1595,2016-02-12,1498.5
1596,2016-02-15,1505.25
1597,2016-02-16,1528.25
1598,2016-02-17,1519.75
1599,2016-02-18,1529.5
1600,2016-02-19,1551.0
1601,2016-02-22,1572.75
1602,2016-02-23,1575.25
1603,2016-02-24,1551.5
1604,2016-02-25,1599.5
1605,2016-02-26,1588.0
1606,2016-02-29,1621.25
1607,2016-03-01,1590.25
1608,2016-03-02,1596.75
1609,2016-03-03,1603.25
1610,2016-03-04,1587.25
1611,2016-03-07,1599.0
1612,2016-03-08,1589.5
1613,2016-03-09,1563.5
1614,2016-03-10,1564.5
1615,2016-03-11,1548.25
1616,2016-03-14,1532.25
1617,2016-03-15,1507.5
1618,2016-03-16,1494.5
1619,2016-03-17,1503.25
1620,2016-03-18,1497.75
1621,2016-03-21,1485.75
1622,2016-03-22,1480.5
1623,2016-03-23,1479.75
1624,2016-03-24,1469.25
1625,2016-03-25,1472.75
1626,2016-03-28,1472.75
1627,2016-03-29,1472.75
1628,2016-03-30,1477.75
1629,2016-03-31,1491.25
1630,2016-04-01,1523.75
1631,2016-04-04,1522.5
1632,2016-04-05,1497.75
1633,2016-04-06,1480.75
1634,2016-04-07,1484.75
1635,2016-04-08,1491.5
1636,2016-04-11,1493.25
1637,2016-04-12,1513.5
1638,2016-04-13,1545.0
1639,2016-04-14,1548.0
1640,2016-04-15,1534.0
1641,2016-04-18,1546.75
1642,2016-04-19,1565.25
1643,2016-04-20,1597.75
1644,2016-04-21,1627.5
1645,2016-04-22,1634.75
1646,2016-04-25,1640.75
1647,2016-04-26,1631.75
1648,2016-04-27,1642.25
1649,2016-04-28,1648.75
1650,2016-04-29,1672.75
1651,2016-05-02,1628.75
1652,2016-05-03,1628.75
1653,2016-05-04,1610.5
1654,2016-05-05,1601.25
1655,2016-05-06,1598.5
1656,2016-05-09,1556.25
1657,2016-05-10,1542.25
1658,2016-05-11,1559.75
1659,2016-05-12,1544.5
1660,2016-05-13,1528.75
1661,2016-05-16,1525.25
1662,2016-05-17,1531.5
1663,2016-05-18,1529.25
1664,2016-05-19,1535.5
1665,2016-05-20,1558.75
1666,2016-05-23,1525.75
1667,2016-05-24,1552.5
1668,2016-05-25,1538.5
1669,2016-05-26,1552.75
1670,2016-05-27,1551.0
1671,2016-05-30,1547.75
1672,2016-05-31,1547.75
1673,2016-06-01,1543.75
1674,2016-06-02,1558.0
1675,2016-06-03,1542.5
1676,2016-06-06,1547.0
1677,2016-06-07,1540.5
1678,2016-06-08,1595.75
1679,2016-06-09,1591.25
1680,2016-06-10,1583.75
1681,2016-06-13,1581.25
1682,2016-06-14,1604.5
1683,2016-06-15,1613.25
1684,2016-06-16,1592.25
1685,2016-06-17,1602.25
1686,2016-06-20,1607.25
1687,2016-06-21,1623.25
1688,2016-06-22,1623.75
1689,2016-06-23,1627.5
1690,2016-06-24,1600.25
1691,2016-06-27,1591.75
1692,2016-06-28,1602.25
1693,2016-06-29,1613.5
1694,2016-06-30,1634.75
1695,2016-07-01,1644.75
1696,2016-07-04,1652.5
1697,2016-07-05,1623.0
1698,2016-07-06,1623.25
1699,2016-07-07,1636.75
1700,2016-07-08,1640.25
1701,2016-07-11,1652.75
1702,2016-07-12,1645.75
1703,2016-07-13,1669.0
1704,2016-07-14,1671.5
1705,2016-07-15,1681.75
1706,2016-07-18,1644.75
1707,2016-07-19,1642.5
1708,2016-07-20,1608.5
1709,2016-07-21,1594.25
1710,2016-07-22,1599.75
1711,2016-07-25,1600.75
1712,2016-07-26,1590.25
1713,2016-07-27,1583.5
1714,2016-07-28,1597.5
1715,2016-07-29,1615.75
1716,2016-08-01,1645.25
1717,2016-08-02,1635.25
1718,2016-08-03,1619.0
1719,2016-08-04,1615.75
1720,2016-08-05,1627.5
1721,2016-08-08,1644.5
1722,2016-08-09,1625.75
1723,2016-08-10,1645.75
1724,2016-08-11,1629.75
1725,2016-08-12,1634.0
1726,2016-08-15,1644.25
1727,2016-08-16,1675.75
1728,2016-08-17,1685.25
1729,2016-08-18,1690.25
1730,2016-08-19,1648.25
1731,2016-08-22,1651.0
1732,2016-08-23,1652.5
1733,2016-08-24,1656.25
1734,2016-08-25,1623.5
1735,2016-08-26,1627.25
1736,2016-08-29,1627.25
1737,2016-08-30,1627.25
1738,2016-08-31,1600.75
1739,2016-09-01,1586.75
1740,2016-09-02,1591.5
1741,2016-09-05,1568.25
1742,2016-09-06,1573.25
1743,2016-09-07,1582.25
1744,2016-09-08,1565.5
1745,2016-09-09,1567.0
1746,2016-09-12,1545.25
1747,2016-09-13,1556.25
1748,2016-09-14,1552.25
1749,2016-09-15,1559.75
1750,2016-09-16,1559.5
1751,2016-09-19,1558.25
1752,2016-09-20,1562.5
1753,2016-09-21,1569.5
1754,2016-09-22,1611.25
1755,2016-09-23,1637.25
1756,2016-09-26,1619.75
1757,2016-09-27,1647.75
1758,2016-09-28,1648.25
1759,2016-09-29,1652.75
1760,2016-09-30,1658.25
1761,2016-10-03,1649.5
1762,2016-10-04,1670.25
1763,2016-10-05,1662.25
1764,2016-10-06,1667.25
1765,2016-10-07,1674.0
1766,2016-10-10,1677.5
1767,2016-10-11,1672.75
1768,2016-10-12,1683.75
1769,2016-10-13,1680.5
1770,2016-10-14,1684.5
1771,2016-10-17,1644.75
1772,2016-10-18,1663.25
1773,2016-10-19,1621.5
1774,2016-10-20,1612.25
1775,2016-10-21,1616.5
1776,2016-10-24,1626.25
1777,2016-10-25,1650.5
1778,2016-10-26,1672.5
1779,2016-10-27,1681.25
1780,2016-10-28,1701.25
1781,2016-10-31,1722.75
1782,2016-11-01,1731.5
1783,2016-11-02,1708.5
1784,2016-11-03,1725.5
1785,2016-11-04,1718.0
1786,2016-11-07,1715.0
1787,2016-11-08,1705.75
1788,2016-11-09,1737.0
1789,2016-11-10,1772.25
1790,2016-11-11,1776.75
1791,2016-11-14,1764.5
1792,2016-11-15,1726.0
1793,2016-11-16,1718.75
1794,2016-11-17,1692.25
1795,2016-11-18,1711.75
1796,2016-11-21,1725.5
1797,2016-11-22,1738.5
1798,2016-11-23,1765.25
1799,2016-11-24,1773.5
1800,2016-11-25,1750.5
1801,2016-11-28,1766.25
1802,2016-11-29,1721.75
1803,2016-11-30,1722.25
1804,2016-12-01,1723.0
1805,2016-12-02,1714.75
1806,2016-12-05,1727.5
1807,2016-12-06,1717.0
1808,2016-12-07,1727.75
1809,2016-12-08,1731.0
1810,2016-12-09,1742.25
1811,2016-12-12,1749.25
1812,2016-12-13,1754.75
1813,2016-12-14,1751.75
1814,2016-12-15,1735.5
1815,2016-12-16,1732.25
1816,2016-12-19,1716.75
1817,2016-12-20,1722.25
1818,2016-12-21,1730.25
1819,2016-12-22,1737.25
1820,2016-12-23,1739.5
1821,2016-12-26,1726.25
1822,2016-12-27,1726.25
1823,2016-12-28,1726.25
1824,2016-12-29,1712.75
1825,2016-12-30,1713.25
1826,2017-01-02,1701.5
1827,2017-01-03,1701.5
1828,2017-01-04,1700.5
1829,2017-01-05,1709.25
1830,2017-01-06,1721.75
1831,2017-01-09,1716.75
1832,2017-01-10,1757.25
1833,2017-01-11,1748.0
1834,2017-01-12,1787.5
1835,2017-01-13,1790.25
1836,2017-01-16,1811.75
1837,2017-01-17,1805.25
1838,2017-01-18,1800.25
1839,2017-01-19,1831.0
1840,2017-01-20,1838.75
1841,2017-01-23,1869.0
1842,2017-01-24,1869.5
1843,2017-01-25,1848.75
1844,2017-01-26,1837.25
1845,2017-01-27,1827.0
1846,2017-01-30,1806.5
1847,2017-01-31,1820.0
1848,2017-02-01,1817.25
1849,2017-02-02,1812.75
1850,2017-02-03,1808.25
1851,2017-02-06,1811.5
1852,2017-02-07,1808.5
1853,2017-02-08,1820.75
1854,2017-02-09,1838.75
1855,2017-02-10,1848.5
1856,2017-02-13,1867.25
1857,2017-02-14,1892.5
1858,2017-02-15,1870.75
1859,2017-02-16,1877.5
1860,2017-02-17,1865.25
1861,2017-02-20,1877.75
1862,2017-02-21,1877.75
1863,2017-02-22,1872.75
1864,2017-02-23,1882.25
1865,2017-02-24,1876.5
1866,2017-02-27,1907.5
1867,2017-02-28,1894.75
1868,2017-03-01,1933.75
1869,2017-03-02,1928.0
1870,2017-03-03,1908.0
1871,2017-03-06,1867.5
1872,2017-03-07,1857.75
1873,2017-03-08,1880.75
1874,2017-03-09,1846.75
1875,2017-03-10,1884.25
1876,2017-03-13,1881.5
1877,2017-03-14,1850.5
1878,2017-03-15,1862.5
1879,2017-03-16,1894.75
1880,2017-03-17,1900.5
1881,2017-03-20,1907.75
1882,2017-03-21,1917.0
1883,2017-03-22,1909.0
1884,2017-03-23,1912.5
1885,2017-03-24,1917.25
1886,2017-03-27,1915.5
1887,2017-03-28,1918.25
1888,2017-03-29,1930.75
1889,2017-03-30,1954.75
1890,2017-03-31,1946.25
1891,2017-04-03,1948.25
1892,2017-04-04,1937.5
1893,2017-04-05,1961.0
1894,2017-04-06,1955.75
1895,2017-04-07,1929.25
1896,2017-04-10,1928.75
1897,2017-04-11,1907.25
1898,2017-04-12,1906.75
1899,2017-04-13,1889.75
1900,2017-04-14,1915.25
1901,2017-04-17,1915.25
1902,2017-04-18,1915.25
1903,2017-04-19,1895.0
1904,2017-04-20,1932.75
1905,2017-04-21,1932.25
1906,2017-04-24,1927.75
1907,2017-04-25,1942.5
1908,2017-04-26,1957.25
1909,2017-04-27,1954.25
1910,2017-04-28,1929.75
1911,2017-05-01,1908.0
1912,2017-05-02,1908.0
1913,2017-05-03,1915.5
1914,2017-05-04,1909.25
1915,2017-05-05,1906.5
1916,2017-05-08,1878.75
1917,2017-05-09,1873.75
1918,2017-05-10,1869.75
1919,2017-05-11,1886.0
1920,2017-05-12,1879.5
1921,2017-05-15,1899.25
1922,2017-05-16,1914.5
1923,2017-05-17,1927.5
1924,2017-05-18,1904.5
1925,2017-05-19,1937.75
1926,2017-05-22,1942.0
1927,2017-05-23,1925.75
